,meetboutidentificatie,adres,locatie,status_id,status_omschrijving,vervaldatum,merk_id,merk_omschrijving,xmuurvlak,ymuurvlak,windrichting,bouwblok_code,geometrie,publiceerbaar
6456,12881994,Gerard Douplein 21\23,(2015 niet bereikbaar wegens werkzaamheden),1,Actueel,,17,RVS-bout,0.0,25.0,Z,AK29,POINT (121354.3 485470.7),J
6457,12881995,Gerard Douplein 17,(2015 niet bereikbaar wegens werkzaamheden),1,Actueel,,17,RVS-bout,5.0,42.0,Z,AK29,POINT (121339.4 485472.1),J
6458,12881448,Van Ostadestraat 136,,1,Actueel,,14,Inbusbout,17.0,62.0,N,AL13,POINT (121288.8 485034.5),J
6459,12881449,Van Ostadestraat 138,,1,Actueel,,14,Inbusbout,-16.0,94.0,N,AL13,POINT (121289.8 485034.7),J
6460,12881451,Ferdinand Bolstraat 38,(verdwenen mei 2003),3,Vervallen,2010-02-04,17,RVS-bout,-24.0,16.0,O,AK07,POINT (121159.3 485490.9),J
6461,12881452,Daniel Stalpertstraat 69,(verdwenen mei 2003),3,Vervallen,2010-02-04,17,RVS-bout,-22.0,20.0,Z,AK07,POINT (121148.5 485490.3),J
6462,12881453,Daniel Stalpertstraat 69,,3,Vervallen,2010-02-04,17,RVS-bout,10.0,23.0,Z,AK07,POINT (121141.6 485491.1),J
6463,12881454,Daniel Stalpertstraat 65,,3,Vervallen,2010-02-04,17,RVS-bout,-20.0,40.0,Z,AK07,POINT (121135.2 485491.7),J
6464,12881455,Daniel Stalpertstraat 63,,1,Actueel,,17,RVS-bout,10.0,7.0,Z,AK07,POINT (121123.3 485493.0),J
6465,12881456,Ruysdaelkade 83,,1,Actueel,,17,RVS-bout,-9.0,76.0,W,AK08,POINT (120927.5 485462.9),J
6466,12881457,Ruysdaelkade 81,,1,Actueel,,17,RVS-bout,8.0,60.0,W,AK08,POINT (120928.3 485475.2),J
6467,12881458,Ruysdaelkade 77,(verdwenen mei 2003),3,Vervallen,2012-11-12,17,RVS-bout,26.0,47.0,W,AK08,POINT (120929.1 485488.9),J
6468,12881459,Daniel Stalpertstraat 8,,1,Actueel,,17,RVS-bout,-11.0,35.0,N,AK08,POINT (120963.8 485494.1),J
6469,12881460,Daniel Stalpertstraat 12,,1,Actueel,,17,RVS-bout,-22.0,87.0,N,AK08,POINT (120973.0 485493.3),J
6470,12881461,Daniel Stalpertstraat 14,,1,Actueel,,17,RVS-bout,9.0,16.0,N,AK08,POINT (120982.0 485492.4),J
6471,12881462,Daniel Stalpertstraat 20,,1,Actueel,,17,RVS-bout,10.0,60.0,N,AK08,POINT (120996.0 485490.8),J
6472,12881463,Daniel Stalpertstraat 26,,1,Actueel,,17,RVS-bout,10.0,63.0,N,AK08,POINT (121008.8 485489.6),J
6473,12881464,Daniel Stalpertstraat 34,,1,Actueel,,17,RVS-bout,22.0,26.0,N,AK08,POINT (121024.7 485488.0),J
6474,12881465,Frans Halsstraat 68,,1,Actueel,,17,RVS-bout,-9.0,46.0,O,AK08,POINT (121028.0 485469.7),J
6475,12881466,Saenredamstraat 35,,1,Actueel,,17,RVS-bout,-8.0,11.0,Z,AK08,POINT (121020.4 485441.2),J
6476,12881467,Saenredamstraat 27,,3,Vervallen,2014-04-21,17,RVS-bout,-15.0,25.0,Z,AK08,POINT (121003.7 485442.9),J
6477,12881468,Saenredamstraat 17,,3,Vervallen,2014-04-21,17,RVS-bout,-19.0,28.0,Z,AK08,POINT (120979.5 485445.3),J
6478,12881469,Frans Halsstraat 59,(2015: niet bereikbaar),1,Actueel,,17,RVS-bout,-20.0,24.0,W,AK09,POINT (121041.9 485463.2),J
6479,12881470,Daniel Stalpertstraat 40,,1,Actueel,,17,RVS-bout,-6.0,24.0,N,AK09,POINT (121050.5 485485.5),J
6480,12881471,Daniel Stalpertstraat 46,,1,Actueel,,17,RVS-bout,19.0,35.0,N,AK09,POINT (121069.6 485483.5),J
6481,12881472,Daniel Stalpertstraat 52,,3,Vervallen,2010-02-04,17,RVS-bout,36.0,32.0,N,AK09,POINT (121084.6 485482.1),J
6482,12881473,Daniel Stalpertstraat 58,,1,Actueel,,17,RVS-bout,5.0,13.0,N,AK09,POINT (121101.7 485480.4),J
6483,12881474,Daniel Stalpertstraat 64A-E,,1,Actueel,,17,RVS-bout,15.0,21.0,N,AK09,POINT (121120.7 485478.5),J
6484,12881475,Daniel Stalpertstraat 68,,1,Actueel,,17,RVS-bout,24.0,10.0,N,AK09,POINT (121132.8 485477.4),J
6485,12881476,Daniel Stalpertstraat 70,,1,Actueel,,17,RVS-bout,-12.0,76.0,N,AK09,POINT (121133.8 485477.2),J
6486,12881477,Ferdinand Bolstraat 40,Steunbeer hoek Daniel Stalpertstraat,1,Actueel,,17,RVS-bout,-8.0,13.0,O,AK09,POINT (121157.3 485473.3),J
6487,12881479,Ferdinand Bolstraat 48,,1,Actueel,,17,RVS-bout,18.0,15.0,O,AK09,POINT (121154.4 485445.5),J
6488,12881480,Frans Halsstraat 82,,1,Actueel,,17,RVS-bout,-29.0,147.0,O,AK10,POINT (121021.5 485408.4),J
6489,12881481,Frans Halsstraat 88,,1,Actueel,,17,RVS-bout,-4.0,49.0,O,AK10,POINT (121019.8 485391.6),J
6490,12881482,Gerard Doustraat 7,,1,Actueel,,17,RVS-bout,-8.0,133.0,Z,AK10,POINT (121003.2 485380.9),J
6491,12881483,Gerard Doustraat 3B,,1,Actueel,,17,RVS-bout,-12.0,66.0,Z,AK10,POINT (120990.2 485382.3),J
6492,12881484,Gerard Doustraat 1F,"(Boven P.T.T.-kast), (2015: niet bereikbaar)",1,Actueel,,17,RVS-bout,-11.0,95.0,Z,AK10,POINT (120976.8 485383.5),J
6493,12881485,Gerard Doustraat 1C,,1,Actueel,,17,RVS-bout,-6.0,48.0,Z,AK10,POINT (120961.5 485385.1),J
6494,12881486,Ruysdaelkade 105,in de Gerard Doustraat,1,Actueel,,17,RVS-bout,-5.0,24.0,Z,AK10,POINT (120940.3 485387.1),J
6495,12881487,Ruysdaelkade 105,,1,Actueel,,17,RVS-bout,8.0,25.0,W,AK10,POINT (120929.4 485394.2),J
6496,12881488,Ruysdaelkade 95,,1,Actueel,,17,RVS-bout,6.0,30.0,W,AK10,POINT (120928.5 485420.6),J
6497,12881489,Ruysdaelkade 89,in de Saenredamstraat,1,Actueel,,17,RVS-bout,-26.0,71.0,N,AK10,POINT (120928.4 485435.7),J
6498,12881490,Saenredamstraat 6,,1,Actueel,,17,RVS-bout,4.0,165.0,N,AK10,POINT (120966.5 485432.0),J
6499,12881491,Saenredamstraat 10,,1,Actueel,,17,RVS-bout,7.0,164.0,N,AK10,POINT (120975.7 485431.0),J
6500,12881492,Frans Halsstraat 75,,1,Actueel,,17,RVS-bout,6.0,132.0,W,AK11,POINT (121035.5 485402.9),J
6501,12881493,Saenredamstraat 26,in de Frans Halsstraat,1,Actueel,,17,RVS-bout,-8.0,40.0,W,AK11,POINT (121036.9 485415.4),J
6502,12881494,Saenredamstraat 28,(Rechterkant portiek),1,Actueel,,17,RVS-bout,-5.0,22.0,N,AK11,POINT (121047.5 485424.0),J
6503,12881495,Saenredamstraat 54,(Onder G.E.B.-kast),1,Actueel,,17,RVS-bout,-29.0,50.0,N,AK11,POINT (121107.3 485418.1),J
6504,12881496,Saenredamstraat 56,(Onder P.T.T.-kast),1,Actueel,,17,RVS-bout,17.0,53.0,N,AK11,POINT (121115.7 485417.2),J
6505,12881497,Saenredamstraat 60,,1,Actueel,,17,RVS-bout,6.0,54.0,N,AK11,POINT (121124.4 485416.4),J
6506,12881498,,,1,Actueel,,17,RVS-bout,,,,AK11,POINT (121129.1 485415.9),J
6507,12881499,Saenredamstraat 64,(Rechtsonder G.E.B.-kast),1,Actueel,,17,RVS-bout,24.0,91.0,N,AK11,POINT (121134.1 485415.4),J
6508,12881500,Ferdinand Bolstraat 58/60,(hoek verlengde Gerard Doustraat),1,Actueel,,17,RVS-bout,-2.0,19.0,NW,AK11,POINT (121149.7 485402.1),J
6509,12881501,Ferdinand Bolstraat 60,(Onder G.E.B.-kast),1,Actueel,,17,RVS-bout,51.0,18.0,NW,AK11,POINT (121143.4 485400.1),J
6510,12881502,,Ferdinand Bolstraat 64,1,Actueel,,17,RVS-bout,-4.0,20.0,NW,AK11,POINT (121136.2 485397.7),J
6511,12881503,Gerard Doustraat 27,(Boven P.T.T.-kast),3,Vervallen,2012-12-19,17,RVS-bout,-12.0,91.0,ZO,AK11,POINT (121093.1 485383.8),J
6512,12881504,Gerard Doustraat 21,,1,Actueel,,17,RVS-bout,-16.0,61.0,ZO,AK11,POINT (121074.8 485377.8),J
6513,12881505,Frans Halsstraat 110,(Onder G.E.B.-kast),3,Vervallen,2011-12-07,17,RVS-bout,-18.0,48.0,O,AK12,POINT (121012.1 485318.2),J
6514,12881506,Albert Cuypstraat 21,(Boven P.T.T.-kast),1,Actueel,,17,RVS-bout,-7.0,93.0,Z,AK12,POINT (120956.8 485318.3),J
6515,12881507,Albert Cuypstraat 15,,1,Actueel,,17,RVS-bout,-4.0,79.0,Z,AK12,POINT (120942.4 485319.6),J
6516,12881508,Gerard Doustraat 8B,,1,Actueel,,17,RVS-bout,-7.0,45.0,N,AK12,POINT (120945.3 485372.1),J
6517,12881509,Gerard Doustraat 10,,1,Actueel,,17,RVS-bout,-6.0,10.0,N,AK12,POINT (120950.0 485371.5),J
6518,12881510,Gerard Doustraat 10,,1,Actueel,,17,RVS-bout,5.0,10.0,N,AK12,POINT (120955.0 485371.2),J
6519,12881511,Gerard Doustraat 12,,1,Actueel,,17,RVS-bout,3.0,41.0,N,AK12,POINT (120959.7 485370.7),J
6520,12881512,Gerard Doustraat 14,,1,Actueel,,17,RVS-bout,5.0,48.0,N,AK12,POINT (120964.7 485370.2),J
6521,12881513,Gerard Doustraat 20,,1,Actueel,,17,RVS-bout,-11.0,30.0,N,AK12,POINT (120974.8 485369.2),J
6522,12881514,Gerard Doustraat 24,(Rechts onder G.E.B.-kast),1,Actueel,,17,RVS-bout,11.0,39.0,N,AK12,POINT (120994.8 485367.2),J
6523,12881515,Gerard Doustraat 30,(Onder luchtrooster),1,Actueel,,17,RVS-bout,15.0,25.0,N,AK12,POINT (121010.5 485365.8),J
6524,12881516,Gerard Doustraat 48,,1,Actueel,,17,RVS-bout,6.0,34.0,N,AK13,POINT (121091.8 485370.5),J
6525,12881517,Gerard Doustraat 56A,(Rechts van G.E.B.-kast),1,Actueel,,17,RVS-bout,32.0,31.0,N,AK13,POINT (121118.6 485379.1),J
6526,12881518,Ferdinand Bolstraat 70,,1,Actueel,,17,RVS-bout,9.0,10.0,O,AK13,POINT (121127.6 485374.7),J
6527,12881520,Albert Cuypstraat 71,(Boven P.T.T.-kast),3,Vervallen,2012-12-19,17,RVS-bout,-6.0,85.0,Z,AK13,POINT (121110.4 485344.4),J
6528,12881521,Albert Cuypstraat 65,,1,Actueel,,17,RVS-bout,-5.0,62.0,Z,AK13,POINT (121094.8 485339.6),J
6529,12881522,Albert Cuypstraat 51,(verdwenen mei 2003),3,Vervallen,2012-11-12,17,RVS-bout,14.0,208.0,Z,AK13,POINT (121055.3 485327.0),J
6530,12881523,Albert Cuypstraat 43,,1,Actueel,,17,RVS-bout,15.0,46.0,Z,AK13,POINT (121035.5 485320.8),J
6531,12881524,Albert Cuypstraat 8-10D,(links van de ingang),1,Actueel,,17,RVS-bout,-97.0,5.0,N,AK14,POINT (120980.3 485296.5),J
6532,12881525,Albert Cuypstraat 42,,3,Vervallen,2015-10-12,17,RVS-bout,4.0,63.0,N,AK14,POINT (121038.9 485301.5),J
6533,12881526,Albert Cuypstraat 56,,1,Actueel,,17,RVS-bout,-5.0,8.0,N,AK14,POINT (121064.6 485309.5),J
6534,12881527,Albert Cuypstraat 70,,1,Actueel,,17,RVS-bout,4.0,19.0,N,AK14,POINT (121111.4 485324.4),J
6535,12881528,Albert Cuypstraat 74/74A,,3,Vervallen,2013-02-07,17,RVS-bout,0.0,16.0,N,AK14,POINT (121122.1 485327.6),J
6536,12881529,Ferdinand Bolstraat 86,,1,Actueel,,17,RVS-bout,7.0,11.0,O,AK14,POINT (121143.0 485313.6),J
6537,12881530,Govert Flinckstraat 87,,1,Actueel,,17,RVS-bout,-9.0,18.0,Z,AK14,POINT (121130.7 485296.1),J
6538,12881531,Govert Flinckstraat 85,,1,Actueel,,17,RVS-bout,9.0,20.0,Z,AK14,POINT (121121.1 485293.3),J
6539,12881532,Govert Flinckstraat 75/77,,3,Vervallen,2011-11-18,17,RVS-bout,0.0,10.0,Z,AK14,POINT (121107.2 485289.1),J
6540,12881533,Govert Flinckstraat 67,,3,Vervallen,2011-11-18,17,RVS-bout,-14.0,8.0,Z,AK14,POINT (121090.0 485284.1),J
6541,12881535,1e Jan Steenstraat 5,,1,Actueel,,17,RVS-bout,-20.0,50.0,Z,AK50,POINT (120956.9 485198.6),J
6542,12881536,1e Jan Steenstraat 11,,1,Actueel,,17,RVS-bout,10.0,51.0,Z,AK50,POINT (120965.6 485200.9),J
6543,12881537,Ferdinand Bolstraat 94,(naast P.T.T.-kast),1,Actueel,,17,RVS-bout,-23.0,6.0,O,AK51,POINT (121151.1 485283.0),J
6544,12881540,Ferdinand Bolstraat 104,in de 1e Jan Steenstraat,1,Actueel,,17,RVS-bout,15.0,7.0,Z,AK51,POINT (121151.7 485246.9),J
6545,12881541,1e Jan Steenstraat 81,(naast P.T.T.-kast),1,Actueel,,17,RVS-bout,11.0,10.0,Z,AK51,POINT (121133.3 485242.5),J
6546,12881542,1e Jan Steenstraat 32/34,,1,Actueel,,17,RVS-bout,6.0,30.0,N,AK48,POINT (121016.1 485198.5),J
6547,12881543,1e Jan van der Heijdenstraat 51,(boven P.T.T.-kast),1,Actueel,,17,RVS-bout,9.0,9.0,Z,AK48,POINT (120995.8 485141.3),J
6548,12881544,1e Jan van der Heijdenstraat 33,,1,Actueel,,17,RVS-bout,-7.0,9.0,Z,AK48,POINT (120970.9 485135.5),J
6549,12881545,1e Jan van der Heijdenstraat 29H,,1,Actueel,,17,RVS-bout,23.0,24.0,Z,AK48,POINT (120950.6 485131.0),J
6550,12881546,1e Jan van der Heijdenstraat 27,,1,Actueel,,17,RVS-bout,-7.0,22.0,Z,AK48,POINT (120944.1 485129.6),J
6551,12881547,Ruysdaelkade 169,(rechts naast raam),1,Actueel,,17,RVS-bout,15.0,20.0,W,AK48,POINT (120930.2 485132.8),J
6552,12881548,Ruysdaelkade 169,,1,Actueel,,17,RVS-bout,12.0,21.0,W,AK48,POINT (120930.5 485138.2),J
6553,12881549,Ruysdaelkade 165,,1,Actueel,,17,RVS-bout,-13.0,28.0,W,AK48,POINT (120930.6 485143.1),J
6554,12881550,Ruysdaelkade 165,,1,Actueel,,17,RVS-bout,14.0,25.0,W,AK48,POINT (120930.8 485147.7),J
6555,12881551,Ruysdaelkade 157,,3,Vervallen,2015-10-12,17,RVS-bout,29.0,150.0,W,AK48,POINT (120931.1 485162.2),J
6556,12881552,Ruysdaelkade 153,(naast regenpijp),1,Actueel,,17,RVS-bout,24.0,75.0,W,AK48,POINT (120931.7 485171.7),J
6557,12881553,Ferdinand Bolstraat 106,,3,Vervallen,2015-10-12,17,RVS-bout,-28.0,6.0,O,AK49,POINT (121166.8 485219.6),J
6558,12881555,Ruysdaelkade 175,,1,Actueel,,17,RVS-bout,-7.0,15.0,W,AK17,POINT (120913.5 485085.4),J
6559,12881556,Ruysdaelkade 173/175,,1,Actueel,,17,RVS-bout,0.0,25.0,W,AK17,POINT (120913.7 485090.6),J
6560,12881557,1e Jan van der Heijdenstraat 2,(rechts van ingang),1,Actueel,,17,RVS-bout,5.0,12.0,N,AK17,POINT (120917.2 485108.6),J
6561,12881558,1e Jan van der Heijdenstraat 22/24,,1,Actueel,,17,RVS-bout,4.0,56.0,N,AK17,POINT (120948.4 485115.5),J
6562,12881559,1e Jan van der Heijdenstraat 26/28,,1,Actueel,,17,RVS-bout,4.0,57.0,N,AK17,POINT (120961.1 485118.4),J
6563,12881560,1e Jan van der Heijdenstraat 34/36,,3,Vervallen,2015-10-12,17,RVS-bout,83.0,26.0,N,AK17,POINT (120986.5 485124.2),J
6564,12881561,1e Jan van der Heijdenstraat 121/123,,1,Actueel,,17,RVS-bout,-15.0,49.0,N,AK17,POINT (120998.7 485126.9),J
6565,12881562,1e Jan van der Heijdenstraat 123/125,(naast P.T.T.-kast),1,Actueel,,17,RVS-bout,6.0,67.0,N,AK17,POINT (121010.9 485129.6),J
6566,12881563,Dusartstraat 8,,1,Actueel,,17,RVS-bout,-16.0,50.0,O,AK17,POINT (121052.6 485112.7),J
6567,12881564,Dusartstraat 14,,1,Actueel,,17,RVS-bout,-24.0,48.0,O,AK17,POINT (121055.6 485098.0),J
6568,12881565,Ceintuurbaan 51,(onder G.E.B.-kast),1,Actueel,,17,RVS-bout,30.0,16.0,Z,AK17,POINT (121040.1 485083.8),J
6569,12881566,Ceintuurbaan 35,,1,Actueel,,17,RVS-bout,8.0,58.0,Z,AK17,POINT (121007.4 485077.0),J
6570,12881567,Ceintuurbaan 21,,1,Actueel,,17,RVS-bout,16.0,74.0,Z,AK17,POINT (120972.5 485069.7),J
6571,12881568,Ceintuurbaan 3,,1,Actueel,,17,RVS-bout,-24.0,16.0,Z,AK17,POINT (120928.2 485060.3),J
6572,12881569,1e Jan van der Heijdenstraat 74,,1,Actueel,,17,RVS-bout,25.0,67.0,N,AK18,POINT (121122.0 485154.8),J
6573,12881570,1e Jan van der Heijdenstraat 82,,1,Actueel,,17,RVS-bout,16.0,44.0,N,AK18,POINT (121145.8 485160.2),J
6574,12881571,1e Jan van der Heijdenstraat 88,,3,Vervallen,2015-10-12,17,RVS-bout,-7.0,37.0,N,AK18,POINT (121163.1 485164.2),J
6575,12881572,Ferdinand Bolstraat 120,(verdwenen mei 2003),3,Vervallen,2012-12-19,17,RVS-bout,-4.0,34.0,O,AK18,POINT (121179.3 485161.1),J
6576,12881573,Ferdinand Bolstraat 132,,3,Vervallen,2013-02-07,17,RVS-bout,-11.0,12.0,O,AK18,POINT (121184.9 485136.6),J
6577,12881574,Ceintuurbaan 85,(rechts van linkerdeur onder bel),3,Vervallen,2015-10-12,17,RVS-bout,6.0,11.0,Z,AK18,POINT (121157.6 485108.6),J
6578,12881575,Ceintuurbaan 73,(meterbaakje),1,Actueel,,17,RVS-bout,-3.0,102.0,Z,AK18,POINT (121129.0 485102.7),J
6579,12881576,Ceintuurbaan 59,(verdwenen mei 2003),3,Vervallen,2012-12-19,17,RVS-bout,31.0,92.0,Z,AK18,POINT (121083.9 485093.1),J
6580,12881577,Dusartstraat 9,,1,Actueel,,17,RVS-bout,19.0,115.0,W,AK18,POINT (121068.0 485110.9),J
6581,12881578,Van Ostadestraat 31,,1,Actueel,,17,RVS-bout,-7.0,56.0,Z,AL01,POINT (121012.6 484991.8),J
6582,12881579,Van Ostadestraat 27,(onder GEB-kast),1,Actueel,,17,RVS-bout,14.0,58.0,Z,AL01,POINT (120996.9 484988.6),J
6583,12881581,Van Ostadestraat 15,(rechts van trap),1,Actueel,,17,RVS-bout,-17.0,111.0,Z,AL01,POINT (120969.7 484982.9),J
6584,12881582,Van Ostadestraat 13,(links van trap),1,Actueel,,17,RVS-bout,25.0,25.0,Z,AL01,POINT (120957.4 484980.4),J
6585,12881583,Van Ostadestraat 7/9,,1,Actueel,,17,RVS-bout,0.0,50.0,Z,AL01,POINT (120946.1 484977.9),J
6586,12881584,Van Ostadestraat 3,,1,Actueel,,17,RVS-bout,22.0,99.0,Z,AL01,POINT (120929.4 484974.6),J
6587,12881585,Ruysdaelkade 201,,1,Actueel,,17,RVS-bout,17.0,75.0,W,AL01,POINT (120910.8 484982.1),J
6588,12881586,Ruysdaelkade 195/197,,1,Actueel,,17,RVS-bout,0.0,70.0,W,AL01,POINT (120910.8 484993.1),J
6589,12881587,Ceintuurbaan 198,,1,Actueel,,17,RVS-bout,-6.0,81.0,N,AL01,POINT (120944.6 485033.5),J
6590,12881589,Ceintuurbaan 260,,1,Actueel,,17,RVS-bout,-4.0,14.0,N,AL06,POINT (121138.7 485074.7),J
6591,12881590,Ceintuurbaan 272,,1,Actueel,,17,RVS-bout,34.0,132.0,N,AL06,POINT (121181.1 485083.7),J
6592,12881591,Ferdinand Bolstraat 148/150,(onder brievenbussen),1,Actueel,,17,RVS-bout,5.0,20.0,O,AL06,POINT (121202.8 485056.3),J
6593,12881592,Van Ostadestraat 93,,1,Actueel,,17,RVS-bout,4.0,10.0,Z,AL06,POINT (121190.8 485028.9),J
6594,12881593,Van Ostadestraat 70,,1,Actueel,,17,RVS-bout,-14.0,13.0,N,AL02,POINT (121063.2 484987.6),J
6595,12881594,Dusartstraat 48,,1,Actueel,,17,RVS-bout,11.0,32.0,O,AL02,POINT (121072.5 484952.7),J
6596,12881595,Rustenburgerstraat 432,,1,Actueel,,17,RVS-bout,-10.0,49.0,Z,AL02,POINT (121054.2 484928.9),J
6597,12881596,Rustenburgerstraat 438,(links van 3 ramen),3,Vervallen,2009-09-28,17,RVS-bout,-7.0,35.0,Z,AL02,POINT (120976.3 484918.6),J
6598,12881597,Rustenburgerstraat 438,,3,Vervallen,2009-09-28,17,RVS-bout,37.0,21.0,Z,AL02,POINT (120964.3 484916.3),J
6599,12881598,Ruysdaelkade 215,(rechts van ingang),1,Actueel,,17,RVS-bout,-12.0,23.0,W,AL02,POINT (120910.9 484911.6),J
6600,12881599,Van Ostadestraat 6/8,,1,Actueel,,17,RVS-bout,-28.0,60.0,N,AL02,POINT (120925.8 484958.9),J
6601,12881600,Ferdinand Bolstraat 166,(in portiek),1,Actueel,,17,RVS-bout,-9.0,11.0,O,AL07,POINT (121208.4 484995.8),J
6602,12881601,Ferdinand Bolstraat 176,,1,Actueel,,17,RVS-bout,-6.0,56.0,O,AL07,POINT (121207.3 484969.6),J
6603,12881602,Rustenburgerstraat 398,,1,Actueel,,17,RVS-bout,-28.0,123.0,Z,AL07,POINT (121176.7 484950.9),J
6604,12881603,Rustenburgerstraat 402,,1,Actueel,,17,RVS-bout,-22.0,125.0,Z,AL07,POINT (121160.8 484948.1),J
6605,12881604,Rustenburgerstraat 412,,1,Actueel,,17,RVS-bout,19.0,90.0,Z,AL07,POINT (121134.2 484943.3),J
6606,12881605,Rustenburgerstraat 418,,1,Actueel,,17,RVS-bout,-20.0,78.0,Z,AL07,POINT (121123.5 484941.4),J
6607,12881606,Rustenburgerstraat 463,,1,Actueel,,17,RVS-bout,7.0,48.0,N,AL03,POINT (120940.0 484895.5),J
6608,12881607,Rustenburgerstraat 445,,3,Vervallen,2009-11-12,17,RVS-bout,-15.0,54.0,N,AL03,POINT (120984.6 484902.7),J
6609,12881608,Rustenburgerstraat 435,,1,Actueel,,17,RVS-bout,-30.0,88.0,N,AL03,POINT (121024.1 484909.2),J
6610,12881609,Dusartstraat 58,,1,Actueel,,17,RVS-bout,19.0,69.0,ZO,AL03,POINT (121049.3 484891.1),J
6611,12881610,Dusartstraat 64,,1,Actueel,,17,RVS-bout,15.0,50.0,ZO,AL03,POINT (121035.3 484872.3),J
6612,12881611,Cornelis Trooststraat 33,,1,Actueel,,17,RVS-bout,40.0,39.0,Z,AL03,POINT (120986.6 484857.2),J
6613,12881612,Cornelis Trooststraat 17,(links van trap),1,Actueel,,17,RVS-bout,38.0,28.0,Z,AL03,POINT (120947.3 484850.7),J
6614,12881613,Ruysdaelkade 221,(links van trap),1,Actueel,,17,RVS-bout,-12.0,10.0,W,AL03,POINT (120910.5 484880.2),J
6615,12881614,Dusartstraat 65,(gevelvlak tussen grote ramen),1,Actueel,,17,RVS-bout,220.0,55.0,NW,AL08,POINT (121066.1 484889.2),J
6616,12881615,Dusartstraat 59,(in portiek),1,Actueel,,17,RVS-bout,-12.0,50.0,NW,AL08,POINT (121076.8 484903.5),J
6617,12881616,Rustenburgerstraat 421,,1,Actueel,,17,RVS-bout,6.0,83.0,N,AL08,POINT (121110.4 484924.2),J
6618,12881617,Rustenburgerstraat 411,,1,Actueel,,17,RVS-bout,5.0,82.0,N,AL08,POINT (121137.8 484929.0),J
6619,12881618,Rustenburgerstraat 395,,1,Actueel,,17,RVS-bout,-21.0,98.0,N,AL08,POINT (121175.1 484935.6),J
6620,12881619,Ferdinand Bolstraat 184,(in portiek),1,Actueel,,17,RVS-bout,-9.0,14.0,O,AL08,POINT (121209.5 484930.9),J
6621,12881620,Cornelis Troostplein 6,,1,Actueel,,17,RVS-bout,-40.0,56.0,ZO,AL08,POINT (121198.6 484905.2),J
6622,12881621,Cornelis Troostplein 12,,1,Actueel,,17,RVS-bout,-8.0,53.0,ZO,AL08,POINT (121186.1 484895.0),J
6623,12881622,Cornelis Trooststraat 79,,1,Actueel,,17,RVS-bout,25.0,83.0,Z,AL08,POINT (121144.0 484876.9),J
6624,12881623,Cornelis Trooststraat 69,,1,Actueel,,17,RVS-bout,-9.0,53.0,Z,AL08,POINT (121122.2 484874.9),J
6625,12881624,Cornelis Trooststraat 65,,1,Actueel,,17,RVS-bout,-16.0,53.0,Z,AL08,POINT (121110.9 484873.9),J
6626,12881625,Cornelis Trooststraat 63,,1,Actueel,,17,RVS-bout,10.0,51.0,Z,AL08,POINT (121099.4 484872.8),J
6627,12881626,Cornelis Trooststraat 61,,1,Actueel,,17,RVS-bout,9.0,48.0,Z,AL08,POINT (121093.6 484872.3),J
6628,12881627,Cornelis Trooststraat 57,,3,Vervallen,2009-11-12,17,RVS-bout,-3.0,60.0,Z,AL08,POINT (121087.6 484871.7),J
6629,12881628,Cornelis Trooststraat 53,,1,Actueel,,17,RVS-bout,22.0,54.0,Z,AL08,POINT (121070.6 484870.1),J
6630,12881629,Pijnackerstraat 10,meterbaakje,1,Actueel,,17,RVS-bout,-23.0,72.0,ZO,AL04,POINT (121105.9 484829.9),J
6631,12881630,Pijnackerstraat 22/24,,1,Actueel,,17,RVS-bout,0.0,25.0,ZO,AL04,POINT (121072.1 484802.6),J
6632,12881631,Van Hilligaertstraat 27/29,,1,Actueel,,17,RVS-bout,0.0,84.0,Z,AL04,POINT (121016.4 484769.4),J
6633,12881632,Van Hilligaertstraat 15,,1,Actueel,,17,RVS-bout,19.0,21.0,Z,AL04,POINT (120955.2 484774.7),J
6634,12881633,Van Hilligaertstraat 3,,1,Actueel,,17,RVS-bout,-23.0,12.0,Z,AL04,POINT (120923.6 484777.7),J
6635,12881634,Ruysdaelkade 249,(onder PTT-kast),1,Actueel,,17,RVS-bout,-54.0,13.0,W,AL04,POINT (120909.6 484787.9),J
6636,12881635,Ruysdaelkade 237,,1,Actueel,,17,RVS-bout,-31.0,18.0,W,AL04,POINT (120910.0 484820.7),J
6637,12881636,Cornelis Trooststraat 6/8,,1,Actueel,,17,RVS-bout,0.0,14.0,N,AL04,POINT (120930.4 484833.3),J
6638,12881637,Cornelis Trooststraat 14/17,,1,Actueel,,17,RVS-bout,,,N,AL04,POINT (120956.2 484837.5),J
6639,12881638,Cornelis Trooststraat 36,(links van ingang x = uit rs),1,Actueel,,17,RVS-bout,-6.0,37.0,N,AL04,POINT (121014.6 484847.0),J
6640,12881639,Cornelis Trooststraat 60,,1,Actueel,,17,RVS-bout,-40.0,15.0,N,AL04,POINT (121084.1 484856.6),J
6641,12881640,Pijnackerstraat 7,Binnenplaats rechts van muur,1,Actueel,,17,RVS-bout,11.0,88.0,,AL09,POINT (121178.7 484820.6),J
6642,12881641,Govert Flinckstraat 147,(onder GEB-kast),1,Actueel,,17,RVS-bout,-36.0,65.0,Z,AK23,POINT (121331.9 485353.1),J
6643,12881642,Govert Flinckstraat 141,(rechts onder GEB-kast),1,Actueel,,17,RVS-bout,7.0,41.0,Z,AK23,POINT (121310.3 485347.0),J
